3195;Ana Sophia Costalonga;Avenida Alcântara Machado, 9414, Santa Maria, RS;(51) 218-6916
3196;Maria Eduarda de Souza;Avenida Alda, 163, Santa Maria, RS;(51) 622-7304
3197;Giulia Zanette;Avenida Aldeia Manuel Antônio, 6834, Santa Maria, RS;(51) 405-1862
3198;Maria Flor de Oliveira;Avenida Aldo João Rinaldi, 2758, Santa Maria, RS;(51) 384-3888
3199;Lavinia de Oliveira;Avenida Aldo Ribeiro Luz, 3446, Santa Maria, RS;(51) 455-6620
3200;Larissa Braga;Avenida Alexandre Colares, 7866, Santa Maria, RS;(51) 331-3502
3201;Gael Silva;1ª Travessa Edalberto dos Santos, 3743, Venâncio Aires, RS;(51) 332-7133
3202;Sarah Zanette;2ª Travessa Edalberto dos Santos, 3416, Venâncio Aires, RS;(51) 367-2409
3203;Lucas de Almeida;3ª Travessa Edalberto dos Santos, 4619, Venâncio Aires, RS;(51) 276-6548
3204;Fernando Tosi;3ª Travessa Maria Mayer, 1270, Venâncio Aires, RS;(51) 677-4948
3205;Agatha De Angeli;Acampamento Acaricuara, 7160, Venâncio Aires, RS;(51) 207-7258
3206;Joao Pedro Fernandes;Acesso Andorinha Cristal, 3640, Venâncio Aires, RS;(51) 469-9123
3207;Eduarda Costalonga;Acesso Anum-Preto, 6587, Venâncio Aires, RS;(51) 516-0918
3208;Caio De Angeli;Acesso Araponga Martelo, 6804, Venâncio Aires, RS;(51) 676-1501
3209;Yago Silva;Acesso Arara Azul, 6500, Venâncio Aires, RS;(51) 485-9315
3210;Mirella Salvador;Acesso Bem-te-vi Amarelo, 9762, Venâncio Aires, RS;(51) 356-3676
3211;Rafael Salvador;Acesso Canário Belga, 9827, Venâncio Aires, RS;(51) 551-4094
3212;Felipe Alves;Acesso Coan do Brejo, 2468, Venâncio Aires, RS;(51) 272-3150
3213;Fernando da Costa;Acesso Curió Cristal, 1878, Venâncio Aires, RS;(51) 217-3668
3214;Ana Luiza Falqueto;Acesso Gaivota Cinza, 1936, Venâncio Aires, RS;(51) 285-9778
3215;Larissa Zandonadi;Acesso Garça Branca, 5385, Venâncio Aires, RS;(51) 556-2452
3216;Daniel Agrizzi;Acesso Gavião Real, 5798, Venâncio Aires, RS;(51) 242-6246
3217;Isabella Pereira;Acesso Juriti Marrom, 1124, Venâncio Aires, RS;(51) 522-5006
3218;Ana Calmon;Acesso Pardal Cinza, 5880, Venâncio Aires, RS;(51) 579-3702
3219;Eduardo Alves;Acesso Pavão Real, 9803, Venâncio Aires, RS;(51) 559-1350
3220;Laura Sossai;Acesso Pintassilgo Rosa, 3650, Venâncio Aires, RS;(51) 669-7143
3221;Ana Luiza Agrizzi;Acesso Pixoxó da Serra, 3461, Venâncio Aires, RS;(51) 662-6108
3222;Ana Luiza Caliman;Acesso Sabiá Laranjeira, 8374, Venâncio Aires, RS;(51) 470-9887
3223;Ana Vitoria de Almeida;Acesso Tucano Preto, 4344, Venâncio Aires, RS;(51) 414-9096
3224;Joao Gabriel Botteon;Acesso Uirapuru do Sertão, 3334, Venâncio Aires, RS;(51) 276-8729
3225;Gustavo Della Coletta;Rua Afonso Bocchiglieri, 5013, Venâncio Aires, RS;(51) 416-5763
3226;Perola Braga;Rua Afonso Schmidt, 6140, Venâncio Aires, RS;(51) 418-2315
3227;Joao Vitor Pesca;Rua Agenor Couto Magalhães, 2063, Venâncio Aires, RS;(51) 403-3496
3228;Giovanna de Souza;Rua Aristotenes Cláudio Sbrigh, 7953, Venâncio Aires, RS;(51) 668-8883
3229;Isabelly Salvador;Rua Barros, 1395, Venâncio Aires, RS;(51) 622-0194
3230;Eloah Sossai detto Pegorer;Rua Barão de Limeira, 9640, Venâncio Aires, RS;(51) 455-0554
3231;Livia Agrizzi;Rua Barão de Piracicaba, 4306, Venâncio Aires, RS;(51) 297-7123
3232;Clarice Sossai;Rua Calcutá, 3553, Venâncio Aires, RS;(51) 263-8045
3233;Alexandre Agrizzi;Rua Calicut, 7003, Venâncio Aires, RS;(51) 684-7766
3234;Elisa da Costa;Rua Campinas, 8321, Venâncio Aires, RS;(51) 667-8472
3235;Yuri Costalonga;Rua Canuri, 1224, Venâncio Aires, RS;(51) 253-9431
3236;Maria Alice Botteon;Rua Carlos Marchais, 9334, Venâncio Aires, RS;(51) 285-1872
3237;Luiz Henrique Calmon;Rua Casa Branca, 663, Venâncio Aires, RS;(51) 483-0023
3238;Antonella Braga;Rua Caviunas, 2563, Venâncio Aires, RS;(51) 602-0856
3239;Livia de Oliveira;Rua Cleveland, 2730, Venâncio Aires, RS;(51) 599-6439
3240;Isis Zandonadi;Rua Coqueiros, 6070, Venâncio Aires, RS;(51) 610-5598
3241;Maria Isis Alves;Rua Cravos, 5156, Venâncio Aires, RS;(51) 257-2655
3242;Maria Salvador;Rua Dino Bueno, 5325, Venâncio Aires, RS;(51) 636-4856
3243;Nathan Botteon;Rua Doutor Sílvio de Campos, 5527, Venâncio Aires, RS;(51) 598-0022
3244;Maria Valentina Della Coletta;Rua Eduardo Prado, 4000, Venâncio Aires, RS;(51) 671-3278
3245;Vitor Hugo Ferreira;Rua Fernão Cardim, 3917, Venâncio Aires, RS;(51) 245-8357
3246;Allana Caliman;Rua Franca, 6233, Venâncio Aires, RS;(51) 336-6150
3247;Pedro Lucas Sossai;Rua Gabriel Monteiro da Silva, 6615, Venâncio Aires, RS;(51) 671-5581
3248;Antonella Zampirolli;Rua Glete, 4416, Venâncio Aires, RS;(51) 259-1087
3249;Gabriel Pesca;Rua Guaicanãs dos, 6369, Venâncio Aires, RS;(51) 631-8966
3250;Livia Tosi;Rua Guairacá, 7968, Venâncio Aires, RS;(51) 558-2158
3251;Arthur Falqueto;Rua Guilherme Renato Sabrigh, 2678, Venâncio Aires, RS;(51) 437-5084
3252;Yasmin Salvador;Rua Ibiracemas, 4707, Venâncio Aires, RS;(51) 201-9676
3253;Maria Vitoria Agrizzi;Rua Iraé, 8337, Venâncio Aires, RS;(51) 513-5489
3254;Isabelly Sossai detto Pegorer;Rua Itu, 7062, Venâncio Aires, RS;(51) 630-1801
3255;Ana Luiza De Angeli;Rua Itupiranga, 7672, Venâncio Aires, RS;(51) 238-7950
3256;Fernanda de Almeida;Rua Jacarandas, 277, Venâncio Aires, RS;(51) 361-8946
3257;Nathan Della Coletta;Rua Jauaperi, 1484, Venâncio Aires, RS;(51) 367-3107
3258;Matheus Alves;Rua Jaú, 1098, Venâncio Aires, RS;(51) 289-8616
3259;Gael Caliman;Rua Jequitibas, 4657, Venâncio Aires, RS;(51) 498-7593
3260;Bernardo Falqueto;Rua Joaquim Eugênio de Lima, 1579, Venâncio Aires, RS;(51) 325-0421
3261;Raul da Silva;Rua Joaquim José de Mattos, 8046, Venâncio Aires, RS;(51) 324-2084
3262;Levi Sossai detto Pegorer;Rua José Lopes de Almeida, 9230, Venâncio Aires, RS;(51) 308-2205
3263;Lucas da Silva;Rua Lorena, 469, Venâncio Aires, RS;(51) 362-4156
3264;Luiz Otavio Tosi;Rua Macieira da Maia, 1403, Venâncio Aires, RS;(51) 524-0076
3265;Liz Agrizzi;Rua Maruás, 2717, Venâncio Aires, RS;(51) 466-0405
3266;Gabriela Fernandes;Rua Messina, 1330, Venâncio Aires, RS;(51) 567-1009
3267;Maria Cecilia Botteon;Rua Ministro Rocha Azevedo, 6038, Venâncio Aires, RS;(51) 439-4078
3268;Catarina Zanette;Rua Mognos, 8213, Venâncio Aires, RS;(51) 663-9323
3269;Raul Della Coletta;Rua Nice, 4187, Venâncio Aires, RS;(51) 449-2095
3270;Erick Pereira;Rua Nothmann, 7146, Venâncio Aires, RS;(51) 334-6932
3271;Malu Sossai detto Pegorer;Rua Olga, 6457, Venâncio Aires, RS;(51) 354-0189
3272;Vitor Hugo Gomes;Rua Paineiras, 4168, Venâncio Aires, RS;(51) 323-4339
3273;Melissa Zanette;Rua Primeiro-Sargento Basílio Nogueira da Costa, 1240, Venâncio Aires, RS;(51) 657-9517
3274;Heitor Tosi;Rua Primeiro-Sargento Osmar Cortez Claro, 3028, Venâncio Aires, RS;(51) 512-9815
3275;Maria Vitoria De Angeli;Rua Rainha Santa, 2053, Venâncio Aires, RS;(51) 262-5503
3276;Raul Costalonga;Rua Raja Gabaglia, 1856, Venâncio Aires, RS;(51) 482-6145
3277;Isadora Altoe;Rua Ribeiro da Silva, 4148, Venâncio Aires, RS;(51) 329-7275
3278;Pedro Miguel Zandonadi;Rua Ribeirão Preto, 4691, Venâncio Aires, RS;(51) 618-9050
3279;Manuela Falqueto;Rua Rio Claro, 3111, Venâncio Aires, RS;(51) 205-2422
3280;Luiz Otavio Alves;Rua Rodrigo de Brum, 1710, Venâncio Aires, RS;(51) 222-2849
3281;Rafaela Zampirolli;Rua Rubião Júnior, 9171, Venâncio Aires, RS;(51) 675-6920
3282;Ana Livia Pereira;Rua Santo Amaro, 6197, Venâncio Aires, RS;(51) 451-9895
3283;Mariana Gomes;Rua Santos, 8819, Venâncio Aires, RS;(51) 552-5577
3284;Pietra Sossai detto Pegorer;Rua Sarutaiá, 1668, Venâncio Aires, RS;(51) 225-1519
3285;Davi Luiz Tosi;Rua Segundo-Sargento Ananias Holanda de Oliveira, 4964, Venâncio Aires, RS;(51) 258-5076
3286;Antonio Caliman;Rua Segundo-Sargento Andiras Nogueira de Abreu, 8515, Venâncio Aires, RS;(51) 512-0927
3287;Joao Vitor da Silva;Rua Segundo-Sargento Fábio Pavani, 9378, Venâncio Aires, RS;(51) 206-4395
3288;Kaique Agrizzi;Rua Segundo-Sargento Névio Baracho dos Santos, 6443, Venâncio Aires, RS;(51) 534-3294
3289;Daniel Caliman;Rua Segundo-Sargento Rubens Leite, 3021, Venâncio Aires, RS;(51) 552-1281
3290;Cecilia Falqueto;Rua Sorimãs, 3195, Venâncio Aires, RS;(51) 254-0049
3291;Catarina De Angeli;Rua Subtenente-Aviador Francisco Hierro, 3621, Venâncio Aires, RS;(51) 269-3373
3292;Erick Fernandes;Rua Suzana, 3448, Venâncio Aires, RS;(51) 498-3181
3293;Pedro Botteon;Rua Terceiro-Sargento Alcides de Oliveira, 4370, Venâncio Aires, RS;(51) 653-5006
3294;Fernanda Pereira;Rua Thereza T. Sbrighi, 8652, Venâncio Aires, RS;(51) 566-1371
3295;Maria Luiza Zampirolli;Rua Tietê, 1938, Venâncio Aires, RS;(51) 495-6026
3296;Ana Cecilia De Angeli;Rua Tirió, 5107, Venâncio Aires, RS;(51) 252-1964
3297;Marina Botteon;Rua Uananá, 942, Venâncio Aires, RS;(51) 366-1719
3298;Caua Costalonga;Rua Uapixana, 8755, Venâncio Aires, RS;(51) 623-0569
3299;Rodrigo da Costa;Rua Vicente Pinzon, 9829, Venâncio Aires, RS;(51) 266-1273
3300;Maya Zanette;Rua das Amoreiras, 7731, Venâncio Aires, RS;(51) 482-6776
3301;Mariana Calmon;Rua das Andorinhas, 7484, Venâncio Aires, RS;(51) 370-3983
3302;Luiz Otavio Fernandes;Rua das Begônias, 4861, Venâncio Aires, RS;(51) 303-9844
3303;Emanuelly de Souza;Rua das Boninas, 670, Venâncio Aires, RS;(51) 449-8967
3304;Yago Zanette;Rua das Cerejeiras, 130, Venâncio Aires, RS;(51) 662-5534
3305;Mariana de Almeida;Rua das Limeiras, 9482, Venâncio Aires, RS;(51) 248-5272
3306;Arthur Fernandes;Rua das Palmeiras, 4894, Venâncio Aires, RS;(51) 512-6096
3307;Heitor Botteon;Rua das Pitangueiras, 1635, Venâncio Aires, RS;(51) 582-0374
3308;Elisa Costalonga;Rua das Quaresmeiras, 9680, Venâncio Aires, RS;(51) 508-2984
3309;Igor Zandonadi;Rua das Roseiras, 1927, Venâncio Aires, RS;(51) 333-3106
3310;Thomas Salvador;Rua do Bem-te-vi, 5597, Venâncio Aires, RS;(51) 666-6608
3311;Mathias Altoe;Rua do Café, 8505, Venâncio Aires, RS;(51) 268-6030
3312;Beatriz Pesca;Rua do Castelinho, 5289, Venâncio Aires, RS;(51) 607-3474
3313;Bernardo Calmon;Rua do Conde, 2725, Venâncio Aires, RS;(51) 551-0542
3314;Ayla De Angeli;Rua do Feudo, 6950, Venâncio Aires, RS;(51) 395-5109
3315;Danilo Silva;Rua do Imperador, 4446, Venâncio Aires, RS;(51) 488-8516
3316;Luana Tosi;Rua dos Aicás, 9207, Venâncio Aires, RS;(51) 253-7345
3317;Tomas Caliman;Rua dos Anapurus, 6222, Venâncio Aires, RS;(51) 530-1055
3318;Maria Cecilia Agrizzi;Rua dos Apetupás, 4852, Venâncio Aires, RS;(51) 353-5877
3319;Eduarda Agrizzi;Rua dos Arapanés, 1955, Venâncio Aires, RS;(51) 597-4447
3320;Rafaela Zandonadi;Rua dos Araés, 9183, Venâncio Aires, RS;(51) 588-6485
3321;Bento de Oliveira;Rua dos Auetis, 1787, Venâncio Aires, RS;(51) 296-4283
3322;Nicole De Angeli;Rua dos Beija Flores, 665, Venâncio Aires, RS;(51) 333-6671
3323;Luiz Gustavo Sossai;Rua dos Beija-Flor, 8174, Venâncio Aires, RS;(51) 591-2604
3324;Gabrielly Altoe;Rua dos Camaiurás, 7674, Venâncio Aires, RS;(51) 620-6285
3325;Bruno Tosi;Rua dos Canários, 9071, Venâncio Aires, RS;(51) 686-1592
3326;Maria Alice Pesca;Rua dos Cardeais, 9268, Venâncio Aires, RS;(51) 301-6109
3327;Vitoria Tosi;Rua dos Ciprestes, 8932, Venâncio Aires, RS;(51) 204-3466
3328;Enzo Gabriel Salvador;Rua dos Contadores, 8025, Venâncio Aires, RS;(51) 445-6812
3329;Caio Fernandes;Rua dos Eucalíptos, 6367, Venâncio Aires, RS;(51) 378-1169
3330;Laura Salvador;Rua dos Guaiases, 6891, Venâncio Aires, RS;(51) 545-9067
3331;Isaac Sossai detto Pegorer;Rua dos Guaicanãs, 1194, Venâncio Aires, RS;(51) 546-1297
3332;Sarah Pesca;Rua dos Guainumbis, 392, Venâncio Aires, RS;(51) 264-5431
3333;Maite Calmon;Rua dos Guaiós, 3591, Venâncio Aires, RS;(51) 662-6399
3334;Ana Vitoria Sossai;Rua dos Guaramomis, 3253, Venâncio Aires, RS;(51) 580-4727
3335;Clara Sossai;Rua dos Guatás, 8859, Venâncio Aires, RS;(51) 276-7370
3336;Arthur Gomes;Rua dos Indígenas, 3256, Venâncio Aires, RS;(51) 463-7890
3337;Nicolas Caliman;Rua dos Ipês, 4385, Venâncio Aires, RS;(51) 693-7732
3338;Larissa Fernandes;Rua dos Jambos, 5754, Venâncio Aires, RS;(51) 690-8905
3339;Bruno Gomes;Rua dos Jaúnas, 2362, Venâncio Aires, RS;(51) 536-1779
3340;Mariana Della Coletta;Rua dos Jurupis, 2849, Venâncio Aires, RS;(51) 494-4428
3341;Bruna Altoe;Rua dos Maracatins, 4710, Venâncio Aires, RS;(51) 690-3506
3342;Calebe Costalonga;Rua dos Marfins, 7780, Venâncio Aires, RS;(51) 656-0158
3343;Maria Fernanda Pesca;Rua dos Nhambiquaras, 8231, Venâncio Aires, RS;(51) 341-1319
3344;Samuel Sossai detto Pegorer;Rua dos Pamaris, 2981, Venâncio Aires, RS;(51) 486-3988
3345;Julia Botteon;Rua dos Pardais, 8209, Venâncio Aires, RS;(51) 545-7823
3346;Carolina Costalonga;Rua dos Pinheiros, 8721, Venâncio Aires, RS;(51) 334-3216
3347;Joao Lucas da Silva;Rua dos Pintassilgos, 6004, Venâncio Aires, RS;(51) 543-4571
3348;Natalia da Costa;Rua dos Piratinins, 7389, Santa Cruz do Sul, RS;(51) 631-9074
3349;Yasmin Ferreira;Rua dos Quinimuras, 2166, Santa Cruz do Sul, RS;(51) 692-5446
3350;Olivia Botteon;Rua dos Sabiás, 4457, Santa Cruz do Sul, RS;(51) 512-8993
3351;Ricardo Braga;Rua dos Salgueiros, 7180, Santa Cruz do Sul, RS;(51) 319-2829
3352;Maite Falqueto;Rua dos Tacaúnas, 4432, Santa Cruz do Sul, RS;(51) 568-0262
3353;Leonardo da Silva;Rua dos Tucanos, 4006, Santa Cruz do Sul, RS;(51) 636-2894
3354;Ruan Fernandes;Rua dos Tupinas, 9766, Santa Cruz do Sul, RS;(51) 268-2904
3355;Caio Sossai detto Pegorer;Rua dos Tupiniquins, 8443, Santa Cruz do Sul, RS;(51) 583-2315
3356;Maria Flor Botteon;Rua dos Uapês, 4593, Santa Cruz do Sul, RS;(51) 456-6511
3357;Enzo Gabriel Zanette;Rua dos Ubiatans, 3195, Santa Cruz do Sul, RS;(51) 200-2500
3358;Maria Eduarda Alves;Rua Álvaro de Morais, 9618, Santa Cruz do Sul, RS;(51) 586-8588
3359;Sarah Falqueto;Antiga Estrada São Paulo Paraná, 2959, Santa Cruz do Sul, RS;(51) 390-8922
3360;Samuel Agrizzi;Avenida 24 de Agosto, 2672, Santa Cruz do Sul, RS;(51) 692-8893
3361;Davi Miguel Agrizzi;Avenida Abaneiro, 3063, Santa Cruz do Sul, RS;(51) 575-8061
3362;Lucas Gabriel de Oliveira;Avenida Abílio Pereira de Almeida, 2007, Santa Cruz do Sul, RS;(51) 567-9114
3363;Olivia Pesca;Avenida Academia de São Paulo, 9983, Santa Cruz do Sul, RS;(51) 258-6495
3364;Elisa Zampirolli;Avenida Adelina Abranches, 7840, Santa Cruz do Sul, RS;(51) 606-1182
3365;Ana Julia Gomes;Avenida Adelino Jorge Montenegro, 4359, Santa Cruz do Sul, RS;(51) 243-4858
3366;Yuri Zandonadi;Avenida Adhemar Gonzaga, 8272, Santa Cruz do Sul, RS;(51) 308-7402
3367;Clara Falqueto;Avenida Adolfo Coelho, 7749, Santa Cruz do Sul, RS;(51) 226-3677
3368;Joao Guilherme Gomes;Avenida Adolfo Pinheiro, 516, Santa Cruz do Sul, RS;(51) 551-2881
3369;Maria Sophia Calmon;Avenida Adriano Bertozzi, 2481, Santa Cruz do Sul, RS;(51) 266-3297
3370;Aurora Zampirolli;Avenida Adutora do Rio Claro, 9734, Santa Cruz do Sul, RS;(51) 488-7169
3371;Danilo Falqueto;Avenida Adélia Chohfi, 6055, Santa Cruz do Sul, RS;(51) 697-8242
3372;Clarice Braga;Avenida Affonso D'Escragnolle Taunay, 970, Santa Cruz do Sul, RS;(51) 353-5709
3373;Mariana Sossai;Avenida Afonso Lopes de Baião, 7572, Santa Cruz do Sul, RS;(51) 463-6425
3374;Leticia Tosi;Avenida Afonso Mariano Fagundes, 5701, Santa Cruz do Sul, RS;(51) 504-7385
3375;Benjamin Fernandes;Avenida Afonso de Sampaio e Sousa, 5632, Santa Maria, RS;(51) 589-1108
3376;Heitor Braga;Avenida Afrânio Peixoto, 2526, Santa Maria, RS;(51) 392-7642
3377;Giulia Falqueto;Avenida Agami, 2956, Santa Maria, RS;(51) 378-7776
3378;Raul de Almeida;Avenida Agenor Couto de Magalhães, 2355, Santa Maria, RS;(51) 682-7097
3379;Thomas Ferreira;Avenida Agenor de Oliveira, 9493, Santa Maria, RS;(51) 467-9292
3380;Maria Laura Braga;Avenida Agostinho Rubin, 7316, Santa Maria, RS;(51) 319-7084
3381;Raul de Oliveira;Avenida Aguiar da Beira, 4227, Santa Maria, RS;(51) 353-4313
3382;Alicia Costalonga;Avenida Airton Pretini, 5145, Santa Maria, RS;(51) 275-7037
3383;Davi de Souza;Avenida Ajarani, 4299, Santa Maria, RS;(51) 294-5696
3384;Maria Julia de Almeida;Avenida Albert Bartholome, 4723, Santa Maria, RS;(51) 365-9915
3385;Joao Zanette;Avenida Albert Einstein, 6405, Santa Maria, RS;(51) 247-8460
3386;Giulia Calmon;Avenida Alberto Augusto Alves, 5704, Santa Maria, RS;(51) 647-3369
3387;Kaique De Angeli;Avenida Alberto Byington, 4868, Santa Maria, RS;(51) 555-0988
3388;Davi da Silva;Avenida Alberto Camus, 6409, Santa Maria, RS;(51) 276-3604
3389;Gabrielly Silva;Avenida Alberto Fontana, 1200, Santa Maria, RS;(51) 509-9913
3390;Eloah Braga;Avenida Alberto Ramos, 5375, Santa Maria, RS;(51) 529-9293
3391;Rafaela Pesca;Avenida Alberto Vicente Cardoso, 9419, Santa Maria, RS;(51) 341-2216
3392;Maite de Oliveira;Avenida Alberto de Faria Cardoso, 6409, Santa Maria, RS;(51) 460-1220
3393;Giulia Sossai;Avenida Alcides Sangirardi, 4609, Santa Maria, RS;(51) 535-7699
3394;Ana Laura Zandonadi;Avenida Alcindo Ferreira, 7484, Santa Maria, RS;(51) 604-7085
3395;Leonardo De Angeli;Avenida Alcântara Machado, 3562, Santa Maria, RS;(51) 429-8702
3396;Antonella da Silva;Avenida Alda, 4180, Santa Maria, RS;(51) 251-1899
3397;Maria Cecilia Pereira;Avenida Aldeia Manuel Antônio, 4818, Santa Maria, RS;(51) 653-4952
3398;Benicio Botteon;Avenida Aldo João Rinaldi, 5250, Santa Maria, RS;(51) 485-3800
3399;Elisa Della Coletta;Avenida Aldo Ribeiro Luz, 7189, Santa Maria, RS;(51) 334-9305
3400;Clarice Pesca;Avenida Alexandre Colares, 218, Santa Maria, RS;(51) 583-2480
3401;Breno Zampirolli;1ª Travessa Edalberto dos Santos, 360, Venâncio Aires, RS;(51) 686-5146
3402;Alexandre Sossai;2ª Travessa Edalberto dos Santos, 4705, Venâncio Aires, RS;(51) 451-7448
3403;Joao Miguel Agrizzi;3ª Travessa Edalberto dos Santos, 7962, Venâncio Aires, RS;(51) 205-2353
3404;Pedro Miguel Fernandes;3ª Travessa Maria Mayer, 7634, Venâncio Aires, RS;(51) 476-7573
3405;Giulia Costalonga;Acampamento Acaricuara, 1369, Venâncio Aires, RS;(51) 529-1522
3406;Lorenzo Costalonga;Acesso Andorinha Cristal, 6692, Venâncio Aires, RS;(51) 551-8449
3407;Maria Clara Pesca;Acesso Anum-Preto, 6298, Venâncio Aires, RS;(51) 447-8543
3408;Maria Flor De Angeli;Acesso Araponga Martelo, 1134, Venâncio Aires, RS;(51) 293-1835
3409;Isis da Costa;Acesso Arara Azul, 6281, Venâncio Aires, RS;(51) 304-8911
3410;Alicia Braga;Acesso Bem-te-vi Amarelo, 642, Venâncio Aires, RS;(51) 241-9119
3411;Nicolas Botteon;Acesso Canário Belga, 1225, Venâncio Aires, RS;(51) 621-4734
3412;Sarah Costalonga;Acesso Coan do Brejo, 5251, Venâncio Aires, RS;(51) 306-3605
3413;Vinicius Zandonadi;Acesso Curió Cristal, 4086, Venâncio Aires, RS;(51) 291-7668
3414;Mariana Falqueto;Acesso Gaivota Cinza, 2873, Venâncio Aires, RS;(51) 537-8990
3415;Alice Braga;Acesso Garça Branca, 8932, Venâncio Aires, RS;(51) 549-9869
3416;Alexandre Pereira;Acesso Gavião Real, 9470, Venâncio Aires, RS;(51) 234-3173
3417;Pedro Miguel Tosi;Acesso Juriti Marrom, 7785, Venâncio Aires, RS;(51) 595-1428
3418;Lorena Pesca;Acesso Pardal Cinza, 5160, Venâncio Aires, RS;(51) 318-4502
3419;Anthony Della Coletta;Acesso Pavão Real, 1674, Venâncio Aires, RS;(51) 439-7344
3420;Maria Julia Silva;Acesso Pintassilgo Rosa, 1747, Venâncio Aires, RS;(51) 501-9520
3421;Samuel da Costa;Acesso Pixoxó da Serra, 7259, Venâncio Aires, RS;(51) 587-4565
3422;Noah Fernandes;Acesso Sabiá Laranjeira, 5768, Venâncio Aires, RS;(51) 436-3618
3423;Joao Lucas Caliman;Acesso Tucano Preto, 9485, Venâncio Aires, RS;(51) 394-1777
3424;Thiago Calmon;Acesso Uirapuru do Sertão, 7791, Venâncio Aires, RS;(51) 357-8274
3425;Ana Altoe;Rua Afonso Bocchiglieri, 9244, Venâncio Aires, RS;(51) 395-1620
3426;Matheus da Silva;Rua Afonso Schmidt, 1232, Venâncio Aires, RS;(51) 612-0589
3427;Anthony Pereira;Rua Agenor Couto Magalhães, 5908, Venâncio Aires, RS;(51) 593-1542
3428;Igor Ferreira;Rua Aristotenes Cláudio Sbrigh, 4502, Venâncio Aires, RS;(51) 205-3803
3429;Davi Lucca Calmon;Rua Barros, 8994, Venâncio Aires, RS;(51) 549-9914
3430;Emilly Ferreira;Rua Barão de Limeira, 7331, Venâncio Aires, RS;(51) 463-7367
3431;Miguel da Silva;Rua Barão de Piracicaba, 4932, Venâncio Aires, RS;(51) 207-5190
3432;Henry Fernandes;Rua Calcutá, 5181, Venâncio Aires, RS;(51) 213-9379
3433;Pedro Della Coletta;Rua Calicut, 7817, Venâncio Aires, RS;(51) 356-8154
3434;Benjamin Salvador;Rua Campinas, 4919, Venâncio Aires, RS;(51) 628-6684
3435;Manuela Pereira;Rua Canuri, 4738, Venâncio Aires, RS;(51) 378-9529
3436;Mathias Silva;Rua Carlos Marchais, 2697, Venâncio Aires, RS;(51) 380-3188
3437;Luiz Miguel Zanette;Rua Casa Branca, 5604, Venâncio Aires, RS;(51) 647-4840
3438;Ana Julia Botteon;Rua Caviunas, 5129, Venâncio Aires, RS;(51) 275-3356
3439;Isadora Caliman;Rua Cleveland, 6892, Venâncio Aires, RS;(51) 216-6654
3440;Theo Altoe;Rua Coqueiros, 7597, Venâncio Aires, RS;(51) 474-4124
3441;Daniel de Almeida;Rua Cravos, 6948, Venâncio Aires, RS;(51) 200-5797
3442;Miguel Botteon;Rua Dino Bueno, 6742, Venâncio Aires, RS;(51) 271-7473
3443;Francisco Costalonga;Rua Doutor Sílvio de Campos, 1477, Venâncio Aires, RS;(51) 434-6504
3444;Ayla Caliman;Rua Eduardo Prado, 9859, Venâncio Aires, RS;(51) 269-8195
3445;Lucca Zanette;Rua Fernão Cardim, 9601, Venâncio Aires, RS;(51) 691-6323
3446;Yasmin Agrizzi;Rua Franca, 5269, Venâncio Aires, RS;(51) 306-4079
3447;Maria Cecilia Braga;Rua Gabriel Monteiro da Silva, 9209, Venâncio Aires, RS;(51) 243-8623
3448;Luiz Felipe Pesca;Rua Glete, 3237, Venâncio Aires, RS;(51) 378-1051
3449;Mariah Fernandes;Rua Guaicanãs dos, 8637, Venâncio Aires, RS;(51) 429-3281
3450;Maria Clara Braga;Rua Guairacá, 8532, Venâncio Aires, RS;(51) 204-6537
3451;Joao Lucas da Costa;Rua Guilherme Renato Sabrigh, 1813, Venâncio Aires, RS;(51) 333-2168
3452;Leticia Agrizzi;Rua Ibiracemas, 826, Venâncio Aires, RS;(51) 449-6304
